,datetime,open,high,low,close,volume
201,2020-01-09 12:15:00,126.1,126.71,126.1,126.6,8929
202,2020-01-09 12:45:00,126.6,126.6,126.45,126.45,163
203,2020-01-09 13:15:00,126.45,126.45,126.45,126.45,145
204,2020-01-09 13:45:00,126.45,126.45,126.45,126.45,61
205,2020-01-09 14:15:00,126.6,126.74,126.6,126.74,301
206,2020-01-09 14:45:00,126.74,126.74,126.74,126.74,100
207,2020-01-09 15:15:00,126.74,126.74,126.4,126.45,2810
208,2020-01-10 09:15:00,127.05,127.09,126.45,126.45,63
209,2020-01-10 09:45:00,126.62,127.22,126.62,126.74,1136
210,2020-01-10 10:15:00,127.0,127.35,127.0,127.05,3415
211,2020-01-10 10:45:00,127.25,127.35,127.25,127.35,1338
212,2020-01-10 11:15:00,127.34,127.35,127.04,127.2,531
213,2020-01-10 11:45:00,127.35,127.35,127.16,127.16,678
214,2020-01-10 12:15:00,127.5,127.5,127.15,127.5,3871
215,2020-01-10 12:45:00,127.5,127.5,127.31,127.42,214
216,2020-01-10 13:15:00,127.42,127.42,127.42,127.42,48
217,2020-01-10 13:45:00,127.22,127.22,126.82,126.82,343
218,2020-01-10 14:15:00,126.82,126.95,126.6,126.95,1212
219,2020-01-10 14:45:00,126.8,126.88,126.75,126.75,574
220,2020-01-10 15:15:00,126.75,126.8,126.67,126.7,463
221,2020-01-13 09:15:00,127.14,127.69,127.14,127.42,1519
222,2020-01-13 09:45:00,127.27,127.5,127.26,127.5,1077
223,2020-01-13 10:15:00,127.5,127.52,127.45,127.5,10981
224,2020-01-13 10:45:00,127.52,127.52,127.45,127.46,53437
225,2020-01-13 11:15:00,127.5,127.6,127.48,127.5,1655
226,2020-01-13 11:45:00,127.5,127.55,127.5,127.55,134
227,2020-01-13 12:15:00,127.55,127.55,127.5,127.55,2088
228,2020-01-13 12:45:00,127.55,127.57,127.33,127.54,3661
229,2020-01-13 13:15:00,127.45,127.54,127.34,127.52,935
230,2020-01-13 13:45:00,127.51,127.51,127.51,127.51,51
231,2020-01-13 14:15:00,127.14,127.5,127.14,127.5,12136
232,2020-01-13 14:45:00,127.5,127.6,127.4,127.6,531
233,2020-01-13 15:15:00,127.55,127.65,127.45,127.64,913
234,2020-01-14 09:15:00,128.5,128.5,127.28,127.6,2960
235,2020-01-14 09:45:00,127.7,127.7,127.5,127.65,2008
236,2020-01-14 10:15:00,127.6,127.65,127.5,127.65,589
237,2020-01-14 10:45:00,127.64,127.64,127.45,127.53,322
238,2020-01-14 11:45:00,127.62,127.65,127.59,127.59,229
239,2020-01-14 12:15:00,127.59,127.7,127.56,127.69,486
240,2020-01-14 12:45:00,127.65,127.7,127.54,127.55,424
241,2020-01-14 13:15:00,127.53,127.69,127.53,127.53,701
242,2020-01-14 13:45:00,127.53,127.69,127.43,127.69,3446
243,2020-01-14 14:15:00,127.6,127.73,127.59,127.73,2138
244,2020-01-14 14:45:00,127.71,128.0,127.71,127.99,1177
245,2020-01-14 15:15:00,127.98,127.98,127.84,127.87,1214
246,2020-01-15 09:15:00,127.7,127.71,127.35,127.35,3697
247,2020-01-15 09:45:00,127.35,127.6,127.35,127.36,178
248,2020-01-15 10:15:00,127.58,127.68,127.35,127.64,2097
249,2020-01-15 10:45:00,127.2,127.59,127.2,127.59,343
250,2020-01-15 11:15:00,127.67,127.67,127.27,127.67,332
251,2020-01-15 11:45:00,127.69,127.75,127.67,127.67,785
252,2020-01-15 12:15:00,127.23,127.69,127.23,127.66,698
253,2020-01-15 12:45:00,127.67,127.72,127.45,127.64,1977
254,2020-01-15 13:15:00,127.45,127.64,127.45,127.51,65
255,2020-01-15 13:45:00,127.48,127.65,127.48,127.65,644
256,2020-01-15 14:15:00,127.55,127.71,127.55,127.7,708
257,2020-01-15 14:45:00,127.6,128.0,127.43,128.0,1062
258,2020-01-15 15:15:00,128.0,128.0,127.8,128.0,113
259,2020-01-16 09:15:00,136.9,139.5,116.5,128.0,5918
260,2020-01-16 09:45:00,128.0,128.25,127.9,128.25,7807
261,2020-01-16 10:15:00,128.25,128.25,127.92,128.1,184
262,2020-01-16 10:45:00,128.0,128.0,127.6,127.6,1193
263,2020-01-16 11:15:00,127.7,127.9,127.6,127.85,1370
264,2020-01-16 11:45:00,127.84,127.84,127.82,127.82,301
265,2020-01-16 12:15:00,127.52,127.84,127.52,127.8,963
266,2020-01-16 12:45:00,127.8,127.81,127.58,127.8,1159
267,2020-01-16 13:15:00,127.84,127.85,127.74,127.85,2146
268,2020-01-16 13:45:00,127.98,127.98,127.81,127.97,305
269,2020-01-16 14:15:00,127.97,128.0,127.8,127.8,1198
270,2020-01-16 14:45:00,127.82,127.9,127.82,127.9,1826
271,2020-01-16 15:15:00,127.9,127.9,127.8,127.8,3077
272,2020-01-17 09:15:00,127.84,127.84,127.48,127.7,73
273,2020-01-17 09:45:00,127.7,128.3,127.7,128.3,285
274,2020-01-17 10:15:00,128.31,128.34,127.97,128.34,2423
275,2020-01-17 10:45:00,128.01,128.32,128.0,128.18,86
276,2020-01-17 11:15:00,128.18,128.18,128.0,128.0,56
277,2020-01-17 11:45:00,127.8,127.8,127.75,127.76,416
278,2020-01-17 12:15:00,127.99,128.21,127.75,128.18,1315
